VC_PERSONAL_CARGO;MO_PERSONAL_REMUNERACIONES;MO_PERSONAL_HONORARIOS;MO_PERSONAL_INCENTIVO;MO_PERSONAL_GRATIFICACION;MO_PERSONAL_OTROS_BENEFICIOS;male;female;CARGO
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2972;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;2992;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;2992;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3100;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3020;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3034.8;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4806.67;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3040;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3100;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3215.73;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3112;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3112;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3112;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;5319.45;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3172;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3192;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3200;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3240;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3247;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3270;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3300;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3300;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3300;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3300;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3300;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3333.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3350;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3484.4;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3372;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3375;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3375;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3383.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3383.33;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3383.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3400;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3400;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3400;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4636.67;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3470;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3473.87;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3475;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;7700;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;6650;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;6416.67;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3616.67;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3500;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3530;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3550;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3929.2;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3810.13;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3572;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3600;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3600;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3650;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3675;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3691;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3692;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3692;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3700;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;7094;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3722;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3740;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3740;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3750;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3758;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4149.2;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3772;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3800;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;3850;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;3972;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;7333.33;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;7200;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;5733.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4533.33;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4187.51;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4000;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4236.67;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4100;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4946.4;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4259.4;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4259.4;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4259.4;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;0;1;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;1;0;1
CONTRATO ADMVO SERVICIOS;0;4122;0;0;0;0;1;1
